"id1" "id2" "label"
"505" "Clergyman" "Sam Weller" 2
"506" "Clergyman" "Samuel Pickwick" 5
"507" "Clergyman" "Sir Geoffrey Manning" 1
"508" "Clergyman" "Tony Weller" 2
"509" "Clergyman" "Tracy Tupman" 5
"510" "Colonel Bulder" "Doctor Payne" 1
"511" "Colonel Bulder" "Doctor Slammer" 1
"512" "Colonel Bulder" "Emily Wardle" 1
"513" "Colonel Bulder" "Hon Snipe" 1
"514" "Colonel Bulder" "Isabella Wardle" 1
"515" "Colonel Bulder" "Joe" 1
"516" "Colonel Bulder" "Lady Clubber" 1
"517" "Colonel Bulder" "Lieutenant Tappleton" 1
"518" "Colonel Bulder" "Miss Bulder" 1
"519" "Colonel Bulder" "Misses Clubber" 1
"520" "Colonel Bulder" "Misses Smithie" 1
"521" "Colonel Bulder" "Mr Smithies" 1
"522" "Colonel Bulder" "Mr Trundle" 1
"523" "Colonel Bulder" "Mr Wardle" 1
"524" "Colonel Bulder" "Mrs Budger" 1
"525" "Colonel Bulder" "Mrs Bulder" 1
"526" "Colonel Bulder" "Mrs Smithe" 1
"527" "Colonel Bulder" "Mrs Tomlinson" 1
"528" "Colonel Bulder" "Nathaniel Winkle" 2
"529" "Colonel Bulder" "Rachael Wardle" 1
"530" "Colonel Bulder" "Sam" 1
"531" "Colonel Bulder" "Samuel Pickwick" 2
"532" "Colonel Bulder" "Thomas Clubber" 1
"533" "Colonel Bulder" "Tommy" 1
"534" "Colonel Bulder" "Tracy Tupman" 2
"535" "Count Smorltork" "Mr Hunter" 1
"536" "Count Smorltork" "Mr Pott" 1
"537" "Count Smorltork" "Mrs Hunter" 1
"538" "Count Smorltork" "Mrs Pott" 1
"539" "Count Smorltork" "Nathaniel Winkle" 1
"540" "Count Smorltork" "Sam Weller" 1
"541" "Count Smorltork" "Samuel Pickwick" 1
"542" "Count Smorltork" "Sololomon Lucas" 1
"543" "Count Smorltork" "Tony Weller" 1
"544" "Count Smorltork" "Tracy Tupman" 1
"545" "Crookey" "Mr Ayresleigh" 1
"546" "Crookey" "Mr Lowten" 1
"547" "Crookey" "Mr Namby" 1
"548" "Crookey" "Mr Perker" 1
"549" "Crookey" "Mr Price" 1
"550" "Crookey" "Mr Smouch" 1
"551" "Crookey" "Sam Weller" 1
"552" "Crookey" "Samuel Pickwick" 1
"553" "Crookey" "Tony Weller" 1
"554" "Daniel Grummer" "Dubbley" 2
"555" "Daniel Grummer" "Job Trotter" 1
"556" "Daniel Grummer" "Mary" 1
"557" "Daniel Grummer" "Miss Nupkins" 1
"558" "Daniel Grummer" "Miss Witherfield" 1
"559" "Daniel Grummer" "Mr Jinks" 2
"560" "Daniel Grummer" "Mr Nupkins" 2
"561" "Daniel Grummer" "Mr Porkenham" 1
"562" "Daniel Grummer" "Mrs Nupkins" 1
"563" "Daniel Grummer" "Mrs Porkenham" 1
"564" "Daniel Grummer" "Muzzle" 2
"565" "Daniel Grummer" "Nathaniel Winkle" 2
