"source" "target" "tag"
181 183 "Peepy Jellby"
181 183 "Prince Turvey"
179 183 "Richard Carstone"
183 184 "Caroline Caddy"
183 184 "Miss Wisk"
183 184 "Mr Jellyby"
183 184 "Mr Quale"
183 184 "Mr Turveydrop"
183 184 "Mrs Jellyby"
183 184 "Mrs Pardiggle"
183 184 "Peepy Jellby"
183 184 "Prince Turvey"
182 185 "Ada Clare"
184 185 "Caroline Caddy"
183 185 "Esther Summerson"
184 185 "Mr Jellyby"
184 185 "Mr Turveydrop"
184 185 "Mrs Jellyby"
184 185 "Prince Turvey"
182 186 "Charley"
146 186 "Emma Neckett"
136 186 "Jenny"
136 186 "Liz"
146 186 "Tom Neckett"
186 187 "Charley"
186 187 "Jenny"
178 187 "Jo"
186 187 "Liz"
158 187 "Mrs Snagsby"
187 188 "Charley"
186 188 "Emma Neckett"
187 188 "Jenny"
187 188 "Jo"
110 188 "Mr Skimpole"
146 188 "Mrs Blinder"
186 188 "Tom Neckett"
185 189 "Ada Clare"
188 189 "Charley"
188 189 "Jo"
188 189 "Mr Skimpole"
189 190 "Ada Clare"
189 190 "Charley"
189 190 "Mr Skimpole"
190 191 "Ada Clare"
190 191 "Charley"
188 191 "Tom Neckett"
191 192 "Ada Clare"
191 192 "Charley"
125 193 "Jobling"
177 193 "Krook"
114 193 "Little Swills"
158 193 "Mr Snagsby"
125 193 "Mrs Perkins"
125 193 "Mrs Piper"
193 194 "Jobling"
193 194 "Krook"
193 194 "Mr Snagsby"
178 194 "William Guppy"
194 195 "Jobling"
194 195 "Krook"
178 195 "Lady Dedlock"
194 195 "William Guppy"
195 196 "Jobling"
195 196 "Lady Dedlock"
194 196 "Mr Snagsby"
195 196 "William Guppy"
196 197 "Jobling"
195 197 "Krook"
196 197 "William Guppy"
197 198 "Jobling"
197 198 "William Guppy"
198 199 "Jobling"
197 199 "Krook"
193 199 "Little Swills"
179 199 "Miss Flite"
193 199 "Mrs Perkins"
193 199 "Mrs Piper"
198 199 "William Guppy"
199 200 "Jobling"
196 200 "Mr Snagsby"
187 200 "Mrs Snagsby"
199 200 "William Guppy"
128 201 "Bartholomew Smallweed"
167 201 "Grandfather Smallweed"
200 201 "Jobling"
166 201 "Judy Smallweed"
132 201 "Mrs Smallweed"
200 201 "William Guppy"
201 202 "Bartholomew Smallweed"
201 202 "Grandfather Smallweed"
201 202 "Jobling"
201 202 "Judy Smallweed"
199 202 "Krook"
176 202 "Mr Tulkinghorn"
201 202 "Mrs Smallweed"
201 202 "William Guppy"
202 203 "Grandfather Smallweed"
199 203 "James George Bogsby"
202 203 "Krook"
196 203 "Lady Dedlock"
199 203 "Little Swills"
199 203 "Miss Flite"
202 203 "Mr Tulkinghorn"
199 203 "Mrs Perkins"
199 203 "Mrs Piper"
202 203 "William Guppy"
203 204 "Lady Dedlock"
178 204 "Mercury"
203 204 "Mr Tulkinghorn"
203 204 "William Guppy"
169 205 "George Rouncewell"
169 205 "Matthew Bagnet"
169 205 "Mrs Bagnet"
163 205 "Phil Squod"
205 206 "George Rouncewell"
169 206 "Malta Bagnet"
205 206 "Matthew Bagnet"
205 206 "Mrs Bagnet"
205 206 "Phil Squod"
169 206 "Quebec Bagnet"
168 206 "Woolwich Bagnet"
206 207 "George Rouncewell"
203 207 "Grandfather Smallweed"
202 207 "Judy Smallweed"
206 207 "Matthew Bagnet"
206 207 "Mrs Bagnet"
206 207 "Phil Squod"
207 208 "George Rouncewell"
207 208 "Grandfather Smallweed"
207 208 "Judy Smallweed"
207 208 "Matthew Bagnet"
202 208 "Mrs Smallweed"
208 209 "George Rouncewell"
208 209 "Grandfather Smallweed"
208 209 "Judy Smallweed"
208 209 "Matthew Bagnet"
204 209 "Mr Tulkinghorn"
174 209 "Mrs Rouncewell"
209 210 "George Rouncewell"
206 210 "Malta Bagnet"
209 210 "Matthew Bagnet"
209 210 "Mr Tulkinghorn"
207 210 "Mrs Bagnet"
206 210 "Quebec Bagnet"
206 210 "Woolwich Bagnet"
210 211 "George Rouncewell"
210 211 "Matthew Bagnet"
192 212 "Ada Clare"
192 212 "Charley"
185 212 "Esther Summerson"
212 213 "Ada Clare"
185 213 "Caroline Caddy"
212 213 "Charley"
183 213 "Richard Carstone"
213 214 "Ada Clare"
213 214 "Charley"
212 214 "Esther Summerson"
183 214 "John Jarndyce"
139 214 "Lawrence Boythorn"
213 214 "Richard Carstone"
214 215 "Ada Clare"
214 215 "Charley"
188 215 "Jenny"
214 215 "Lawrence Boythorn"
203 215 "Miss Flite"
213 216 "Caroline Caddy"
215 216 "Charley"
