"source" "target" "tag"
"1516" 317 318 "Mr Dombey"
"1517" 311 318 "Towlinson"
"1518" 316 319 "Florence Dombey"
"1519" 318 319 "Mr Dombey"
"1520" 280 319 "Mr Perch"
"1521" 316 319 "Mrs Dombey II"
"1522" 280 319 "Mrs Perch"
"1523" 318 319 "Towlinson"
"1524" 282 320 "Alice Brown"
"1525" 317 320 "Major Bagstock"
"1526" 319 320 "Mr Dombey"
"1527" 283 320 "Mrs Brown"
"1528" 320 321 "Mr Dombey"
"1529" 320 321 "Mrs Brown"
"1530" 282 321 "Robin Toodle"
"1531" 320 322 "Alice Brown"
"1532" 321 322 "Mr Dombey"
"1533" 321 322 "Mrs Brown"
"1534" 321 322 "Robin Toodle"
"1535" 322 323 "Alice Brown"
"1536" 322 323 "Mrs Brown"
"1537" 319 323 "Mrs Dombey II"
"1538" 323 324 "Mrs Brown"
"1539" 323 325 "Alice Brown"
"1540" 322 325 "Mr Dombey"
"1541" 324 325 "Mrs Brown"
"1542" 219 327 "Harriet Carker"
"1543" 318 327 "Mr Carker"
"1544" 325 327 "Mr Dombey"
"1545" 319 327 "Mr Perch"
"1546" 327 328 "Harriet Carker"
"1547" 327 328 "Mr Carker"
"1548" 327 328 "Mr Perch"
"1549" 328 329 "Harriet Carker"
"1550" 283 329 "James Carker"
"1551" 328 329 "Mr Carker"
"1552" 329 330 "Harriet Carker"
"1553" 329 330 "Mr Carker"
"1554" 80 330 "Mr Morfin"
"1555" 315 330 "Walter Gay"
"1556" 330 331 "Harriet Carker"
"1557" 330 331 "Mr Carker"
"1558" 327 331 "Mr Dombey"
"1559" 330 331 "Mr Morfin"
"1560" 325 332 "Alice Brown"
"1561" 331 332 "Harriet Carker"
"1562" 329 332 "James Carker"
"1563" 332 333 "Alice Brown"
"1564" 332 333 "Harriet Carker"
"1565" 323 334 "Mrs Dombey II"
"1566" 334 335 "Mrs Dombey II"
"1567" 335 336 "Mrs Dombey II"
"1568" 319 337 "Florence Dombey"
"1569" 336 337 "Mrs Dombey II"
"1570" 337 339 "Mrs Dombey II"
"1571" 331 340 "Mr Dombey"
"1572" 339 340 "Mrs Dombey II"
"1573" 311 345 "Diogenes"
"1574" 337 345 "Florence Dombey"
"1575" 312 345 "Mr Toots"
"1576" 308 345 "Solomon Gills"
"1577" 312 345 "Susan Nipper"
"1578" 315 346 "Captain Cuttle"
"1579" 345 346 "Florence Dombey"
"1580" 345 346 "Mr Toots"
"1581" 346 347 "Captain Cuttle"
"1582" 346 347 "Florence Dombey"
"1583" 346 347 "Mr Toots"
"1584" 271 347 "Mrs Polly Toodle"
"1585" 345 347 "Susan Nipper"
"1586" 330 347 "Walter Gay"
"1587" 347 348 "Captain Cuttle"
"1588" 347 348 "Florence Dombey"
"1589" 347 348 "Mr Toots"
"1590" 347 348 "Susan Nipper"
"1591" 347 348 "Walter Gay"
"1592" 348 349 "Captain Cuttle"
"1593" 348 349 "Florence Dombey"
"1594" 348 349 "Mr Toots"
"1595" 348 349 "Susan Nipper"
"1596" 348 349 "Walter Gay"
"1597" 349 350 "Florence Dombey"
"1598" 349 350 "Mr Toots"
"1599" 322 350 "Robin Toodle"
"1600" 349 350 "Susan Nipper"
"1601" 349 350 "Walter Gay"
"1602" 349 351 "Captain Cuttle"
"1603" 345 351 "Diogenes"
"1604" 350 351 "Florence Dombey"
"1605" 350 351 "Mr Toots"
"1606" 347 351 "Mrs Polly Toodle"
"1607" 350 351 "Susan Nipper"
"1608" 350 351 "Walter Gay"
"1609" 351 352 "Captain Cuttle"
"1610" 351 352 "Florence Dombey"
"1611" 351 352 "Mr Toots"
"1612" 352 353 "Captain Cuttle"
"1613" 352 353 "Florence Dombey"
"1614" 352 353 "Mr Toots"
"1615" 351 353 "Walter Gay"
"1616" 353 354 "Florence Dombey"
"1617" 340 354 "Mr Dombey"
"1618" 353 354 "Mr Toots"
"1619" 354 355 "Florence Dombey"
"1620" 354 355 "Mr Dombey"
"1621" 200 355 "Mr Sownds"
"1622" 200 355 "Mrs Miff"
"1623" 353 355 "Walter Gay"
"1624" 353 356 "Captain Cuttle"
"1625" 355 356 "Florence Dombey"
"1626" 354 356 "Mr Toots"
"1627" 351 356 "Susan Nipper"
"1628" 355 356 "Walter Gay"
"1629" 356 357 "Captain Cuttle"
"1630" 356 357 "Florence Dombey"
"1631" 355 357 "Mr Dombey"
"1632" 356 357 "Mr Toots"
"1633" 351 357 "Mrs Polly Toodle"
"1634" 345 357 "Solomon Gills"
"1635" 356 357 "Susan Nipper"
"1636" 356 357 "Walter Gay"
"1637" 357 358 "Captain Cuttle"
"1638" 357 358 "Florence Dombey"
"1639" 357 358 "Mr Toots"
"1640" 316 358 "Paul Dombey"
"1641" 357 358 "Solomon Gills"
"1642" 357 358 "Susan Nipper"
"1643" 357 358 "Walter Gay"
"1644" 320 359 "Major Bagstock"
"1645" 357 359 "Mr Dombey"
"1646" 328 359 "Mr Perch"
"1647" 319 359 "Mrs Perch"
"1648" 333 360 "Harriet Carker"
"1649" 359 360 "Major Bagstock"
"1650" 331 360 "Mr Carker"
"1651" 359 360 "Mr Dombey"
"1652" 331 360 "Mr Morfin"
"1653" 359 360 "Mr Perch"
"1654" 316 360 "Mrs Chick"
"1655" 360 361 "Harriet Carker"
"1656" 332 361 "James Carker"
"1657" 360 361 "Mr Carker"
"1658" 360 361 "Mr Dombey"
"1659" 360 361 "Mr Morfin"
"1660" 358 362 "Captain Cuttle"
"1661" 361 362 "Harriet Carker"
"1662" 361 362 "Mr Carker"
"1663" 361 362 "Mr Dombey"
"1664" 361 362 "Mr Morfin"
"1665" 333 363 "Alice Brown"
"1666" 362 363 "Harriet Carker"
"1667" 357 363 "Mrs Polly Toodle"
"1668" 108 363 "Mrs Wickam"
"1669" 358 363 "Paul Dombey"
"1670" 363 364 "Alice Brown"
"1671" 363 364 "Harriet Carker"
"1672" 340 364 "Mrs Dombey II"
"1673" 364 365 "Alice Brown"
"1674" 364 365 "Harriet Carker"
"1675" 358 366 "Florence Dombey"
"1676" 178 366 "Mary Daws"
"1677" 362 366 "Mr Dombey"
"1678" 360 366 "Mr Perch"
"1679" 359 366 "Mrs Perch"
"1680" 319 366 "Towlinson"
"1681" 366 367 "Mr Dombey"
"1682" 366 367 "Mrs Perch"
"1683" 366 367 "Towlinson"
"1684" 360 368 "Mrs Chick"
"1685" 363 368 "Paul Dombey"
"1686" 62 369 "Berinthia"
"1687" 229 369 "Mr Chick"
"1688" 367 369 "Mr Dombey"
"1689" 239 369 "Mr Toodle"
"1690" 368 369 "Mrs Chick"
"1691" 363 369 "Mrs Polly Toodle"
"1692" 368 369 "Paul Dombey"
"1693" 318 370 "Lucretia Tox"
"1694" 360 370 "Major Bagstock"
"1695" 369 370 "Mrs Polly Toodle"
"1696" 199 370 "The Native"
"1697" 358 372 "Walter Gay"
"1698" 366 373 "Florence Dombey"
"1699" 370 373 "Lucretia Tox"
"1700" 370 373 "Mrs Polly Toodle"
"1701" 369 373 "Paul Dombey"
"1702" 350 373 "Robin Toodle"
"1703" 372 373 "Walter Gay"
"1704" 373 374 "Lucretia Tox"
"1705" 373 374 "Mrs Polly Toodle"
"1706" 256 375 "Briggs"
"1707" 257 375 "Cornelia Blimber"
"1708" 257 375 "Doctor Blimber"
"1709" 179 375 "Lady Skettles"
"1710" 274 375 "Master Bitherstone"
"1711" 257 375 "Mr Feeder"
"1712" 358 375 "Mr Toots"
"1713" 256 375 "Mrs Blimber"
"1714" 153 375 "Sir Barnet Skettles"
"1715" 358 375 "Susan Nipper"
"1716" 256 375 "Tozer"
"1717" 375 376 "Cornelia Blimber"
"1718" 375 376 "Doctor Blimber"
"1719" 373 376 "Florence Dombey"
"1720" 375 376 "Mr Feeder"
"1721" 375 376 "Mr Toots"
"1722" 375 376 "Mrs Blimber"
"1723" 375 376 "Susan Nipper"
"1724" 309 377 "Captain Bunsby"
"1725" 376 377 "Cornelia Blimber"
"1726" 376 377 "Doctor Blimber"
"1727" 376 377 "Florence Dombey"
"1728" 369 377 "Mr Dombey"
"1729" 376 377 "Mr Feeder"
"1730" 376 377 "Mr Toots"
"1731" 376 377 "Mrs Blimber"
"1732" 376 377 "Susan Nipper"
"1733" 373 377 "Walter Gay"
"1734" 245 378 "Alex Macstinger"
"1735" 377 378 "Captain Bunsby"
"1736" 362 378 "Captain Cuttle"
"1737" 201 378 "Reverend Melchisedech"
"1738" 378 379 "Alex Macstinger"
"1739" 378 379 "Captain Bunsby"
"1740" 377 379 "Florence Dombey"
"1741" 246 379 "Juliana Macstinger"
"1742" 377 379 "Mr Dombey"
"1743" 377 379 "Mr Toots"
"1744" 378 379 "Mrs Bokum"
"1745" 377 379 "Susan Nipper"
"1746" 379 380 "Florence Dombey"
"1747" 379 380 "Susan Nipper"
"1748" 377 380 "Walter Gay"
"1749" 317 381 "Cousin Feenix"
"1750" 380 381 "Florence Dombey"
"1751" 380 381 "Susan Nipper"
"1752" 380 381 "Walter Gay"
"1753" 381 382 "Cousin Feenix"
"1754" 381 382 "Florence Dombey"
"1755" 364 382 "Mrs Dombey II"
"1756" 381 382 "Walter Gay"
"1757" 382 383 "Cousin Feenix"
"1758" 382 383 "Florence Dombey"
"1759" 382 383 "Mrs Dombey II"
"1760" 382 383 "Walter Gay"
"1761" 383 384 "Cousin Feenix"
"1762" 383 384 "Florence Dombey"
"1763" 383 384 "Mrs Dombey II"
"1764" 384 385 "Cousin Feenix"
"1765" 384 385 "Florence Dombey"
"1766" 383 385 "Walter Gay"
"1767" 378 386 "Captain Cuttle"
"1768" 385 386 "Florence Dombey"
"1769" 374 386 "Lucretia Tox"
"1770" 379 386 "Mr Dombey"
"1771" 379 386 "Mr Toots"
"1772" 358 386 "Solomon Gills"
"1773" 381 386 "Susan Nipper"
"1774" 385 386 "Walter Gay"
"1775" 386 387 "Captain Cuttle"
"1776" 386 387 "Florence Dombey"
"1777" 386 387 "Mr Dombey"
"1778" 386 387 "Mr Toots"
"1779" 386 387 "Susan Nipper"
"1780" 387 388 "Florence Dombey"
"1781" 373 388 "Paul Dombey"
