"source" "target" "tag"
84 87 "CharlotteLucas"
86 87 "ElizabethBennet"
86 87 "JaneBennet"
86 87 "KittyBennet"
55 87 "LadyMariaLucas"
86 87 "LydiaBennet"
48 87 "MaryBennet"
84 87 "Miss Lucas"
86 87 "MrsBennet"
86 87 "MrsHarrietForster"
86 87 "MrWickham"
87 88 "ElizabethBennet"
87 88 "JaneBennet"
84 88 "MrDarcy"
87 88 "MrWickham"
87 89 "CharlotteLucas"
88 89 "ElizabethBennet"
88 89 "JaneBennet"
85 89 "MrCharlesBingley"
86 89 "MrCollins"
88 89 "MrDarcy"
87 89 "MrsBennet"
89 90 "ElizabethBennet"
89 90 "JaneBennet"
87 90 "KittyBennet"
87 90 "LydiaBennet"
89 90 "MrDarcy"
89 90 "MrsBennet"
87 90 "MrsHarrietForster"
80 91 "ColonelFitzwilliam"
86 91 "ColonelForster"
90 91 "ElizabethBennet"
90 91 "LydiaBennet"
90 91 "MrDarcy"
88 91 "MrWickham"
91 92 "ElizabethBennet"
90 92 "KittyBennet"
91 92 "LydiaBennet"
90 92 "MrsBennet"
90 92 "MrsHarrietForster"
92 93 "ElizabethBennet"
90 93 "JaneBennet"
92 93 "KittyBennet"
92 93 "LydiaBennet"
84 93 "MrGardiner"
92 93 "MrsBennet"
84 93 "MrsGardiner"
92 93 "MrsHarrietForster"
91 93 "MrWickham"
93 94 "ElizabethBennet"
93 94 "JaneBennet"
91 94 "MrDarcy"
93 94 "MrGardiner"
93 94 "MrsGardiner"
93 94 "MrWickham"
94 95 "ElizabethBennet"
82 95 "MissGeorgianaDarcy"
94 95 "MrGardiner"
94 95 "MrsGardiner"
94 95 "MrWickham"
95 96 "ElizabethBennet"
95 96 "MissGeorgianaDarcy"
94 96 "MrDarcy"
95 96 "MrGardiner"
95 96 "MrsGardiner"
95 96 "MrsReynolds"
96 97 "ElizabethBennet"
96 97 "MrDarcy"
96 97 "MrGardiner"
96 97 "MrsGardiner"
97 98 "ElizabethBennet"
96 98 "MissGeorgianaDarcy"
89 98 "MrCharlesBingley"
97 98 "MrDarcy"
97 98 "MrGardiner"
97 98 "MrsGardiner"
96 98 "MrsReynolds"
98 99 "ElizabethBennet"
98 99 "MrDarcy"
98 99 "MrGardiner"
98 99 "MrsGardiner"
98 99 "MrsReynolds"
95 99 "MrWickham"
99 100 "ElizabethBennet"
94 100 "JaneBennet"
98 100 "MissGeorgianaDarcy"
98 100 "MrCharlesBingley"
99 100 "MrDarcy"
99 100 "MrGardiner"
99 100 "MrsGardiner"
100 101 "ElizabethBennet"
100 101 "JaneBennet"
100 101 "MissGeorgianaDarcy"
