"source" "target" "tag"
"726" 168 169 "Mr Crummles"
"727" 167 169 "Mrs Crummles"
"728" 168 169 "Nicholas Nickleby"
"729" 168 169 "Smike"
"730" 138 169 "The Master Crummleses"
"731" 162 170 "Kate Nickleby"
"732" 168 170 "Newman Noggs"
"733" 169 170 "Nicholas Nickleby"
"734" 162 170 "Ralph Nickleby"
"735" 170 171 "Kate Nickleby"
"736" 147 171 "Miss La Creevy"
"737" 170 171 "Newman Noggs"
"738" 171 172 "Kate Nickleby"
"739" 171 172 "Miss La Creevy"
"740" 162 172 "Mrs Nickleby"
"741" 171 172 "Newman Noggs"
"742" 170 172 "Nicholas Nickleby"
"743" 170 172 "Ralph Nickleby"
"744" 172 174 "Kate Nickleby"
"745" 172 174 "Miss La Creevy"
"746" 78 174 "Mr Crowl"
"747" 172 174 "Mrs Nickleby"
"748" 172 174 "Newman Noggs"
"749" 172 174 "Nicholas Nickleby"
"750" 172 174 "Ralph Nickleby"
"751" 169 174 "Smike"
"752" 174 175 "Kate Nickleby"
"753" 174 175 "Newman Noggs"
"754" 174 175 "Nicholas Nickleby"
"755" 174 175 "Smike"
"756" 175 176 "Kate Nickleby"
"757" 155 176 "Lord Frederick Verisopht"
"758" 175 176 "Nicholas Nickleby"
"759" 174 176 "Ralph Nickleby"
"760" 155 176 "Sir Mulberry Hawk"
"761" 176 177 "Kate Nickleby"
"762" 176 177 "Nicholas Nickleby"
"763" 176 177 "Sir Mulberry Hawk"
"764" 177 179 "Kate Nickleby"
"765" 174 179 "Miss La Creevy"
"766" 175 179 "Newman Noggs"
"767" 177 179 "Nicholas Nickleby"
"768" 176 179 "Ralph Nickleby"
"769" 177 179 "Sir Mulberry Hawk"
"770" 175 179 "Smike"
"771" 156 180 "Henry Wititterly"
"772" 179 180 "Kate Nickleby"
"773" 179 180 "Miss La Creevy"
"774" 174 180 "Mrs Nickleby"
"775" 179 180 "Newman Noggs"
"776" 179 180 "Nicholas Nickleby"
"777" 179 180 "Sir Mulberry Hawk"
"778" 156 180 "Sir Tumley Snuffim"
"779" 180 181 "Miss La Creevy"
"780" 155 181 "Mr Pluck"
"781" 155 181 "Mr Pyke"
"782" 180 181 "Mrs Nickleby"
"783" 180 181 "Newman Noggs"
"784" 180 181 "Nicholas Nickleby"
"785" 179 181 "Ralph Nickleby"
"786" 180 181 "Sir Mulberry Hawk"
"787" 113 182 "Madame Mantalini"
"788" 113 182 "Mr Mantalini"
"789" 181 182 "Newman Noggs"
"790" 181 182 "Ralph Nickleby"
"791" 182 183 "Madame Mantalini"
"792" 113 183 "Miss Knag"
"793" 182 183 "Mr Mantalini"
"794" 182 183 "Ralph Nickleby"
"795" 183 184 "Madame Mantalini"
"796" 183 184 "Mr Mantalini"
"797" 181 184 "Mr Pyke"
"798" 182 184 "Newman Noggs"
"799" 183 184 "Ralph Nickleby"
"800" 181 184 "Sir Mulberry Hawk"
"801" 67 185 "Mrs Squeers"
"802" 184 185 "Newman Noggs"
"803" 184 185 "Ralph Nickleby"
"804" 159 185 "Wackford Squeers"
"805" 67 185 "Wackford SqueersJunior"
"806" 185 186 "Mrs Squeers"
"807" 185 186 "Ralph Nickleby"
"808" 185 186 "Wackford Squeers"
"809" 185 186 "Wackford SqueersJunior"
"810" 180 187 "Kate Nickleby"
"811" 186 187 "Mrs Squeers"
"812" 185 187 "Newman Noggs"
"813" 181 187 "Nicholas Nickleby"
"814" 186 187 "Ralph Nickleby"
"815" 186 187 "Wackford Squeers"
"816" 186 187 "Wackford SqueersJunior"
"817" 187 188 "Ralph Nickleby"
"818" 187 189 "Kate Nickleby"
"819" 181 189 "Miss La Creevy"
"820" 181 189 "Mrs Nickleby"
"821" 187 189 "Newman Noggs"
"822" 187 189 "Nicholas Nickleby"
"823" 184 189 "Sir Mulberry Hawk"
"824" 179 189 "Smike"
"825" 189 190 "Kate Nickleby"
"826" 189 190 "Miss La Creevy"
"827" 169 190 "Mr Crummles"
"828" 184 190 "Mr Pyke"
"829" 163 190 "Mrs Grudden"
"830" 189 190 "Mrs Nickleby"
"831" 189 190 "Nicholas Nickleby"
"832" 189 190 "Smike"
"833" 190 191 "Kate Nickleby"
"834" 190 191 "Mr Crummles"
"835" 190 191 "Mrs Nickleby"
"836" 190 191 "Nicholas Nickleby"
"837" 191 192 "Kate Nickleby"
"838" 191 192 "Nicholas Nickleby"
"839" 192 193 "Charles Cheeryble"
"840" 192 193 "Edwin Cheeryble"
"841" 192 193 "Nicholas Nickleby"
"842" 193 194 "Charles Cheeryble"
"843" 193 194 "Edwin Cheeryble"
"844" 193 194 "Nicholas Nickleby"
"845" 193 194 "Tim Linkinwater"
"846" 194 195 "Edwin Cheeryble"
"847" 192 195 "Kate Nickleby"
"848" 190 195 "Miss La Creevy"
"849" 191 195 "Mrs Nickleby"
"850" 194 195 "Nicholas Nickleby"
"851" 190 195 "Smike"
"852" 194 195 "Tim Linkinwater"
"853" 88 196 "Morleena Kenwigs"
"854" 87 196 "Mr Kenwigs"
"855" 88 196 "Mrs Kenwigs"
"856" 196 197 "Doctor Lumbey"
"857" 196 197 "Morleena Kenwigs"
"858" 196 197 "Mr Kenwigs"
"859" 196 197 "Mrs Kenwigs"
"860" 195 197 "Nicholas Nickleby"
"861" 197 198 "Doctor Lumbey"
"862" 167 198 "Henrietta Petowker"
"863" 197 198 "Morleena Kenwigs"
"864" 197 198 "Mr Kenwigs"
"865" 197 198 "Mrs Kenwigs"
"866" 197 198 "Nicholas Nickleby"
"867" 137 198 "The Misses Kenwigses"
"868" 198 199 "Morleena Kenwigs"
"869" 198 199 "Mr Kenwigs"
"870" 198 199 "Mrs Kenwigs"
"871" 198 199 "Nicholas Nickleby"
"872" 198 199 "The Misses Kenwigses"
"873" 195 200 "Edwin Cheeryble"
"874" 195 200 "Mrs Nickleby"
"875" 199 200 "Nicholas Nickleby"
"876" 195 200 "Tim Linkinwater"
"877" 194 201 "Charles Cheeryble"
"878" 200 201 "Edwin Cheeryble"
"879" 200 201 "Nicholas Nickleby"
"880" 188 201 "Ralph Nickleby"
"881" 200 201 "Tim Linkinwater"
"882" 201 202 "Charles Cheeryble"
"883" 201 202 "Edwin Cheeryble"
"884" 201 202 "Nicholas Nickleby"
"885" 201 202 "Tim Linkinwater"
"886" 202 203 "Charles Cheeryble"
"887" 202 203 "Edwin Cheeryble"
"888" 202 203 "Nicholas Nickleby"
"889" 202 203 "Tim Linkinwater"
"890" 203 204 "Charles Cheeryble"
"891" 203 204 "Edwin Cheeryble"
"892" 200 204 "Mrs Nickleby"
"893" 203 204 "Nicholas Nickleby"
"894" 195 204 "Smike"
"895" 203 204 "Tim Linkinwater"
"896" 195 205 "Kate Nickleby"
"897" 204 205 "Mrs Nickleby"
"898" 204 205 "Nicholas Nickleby"
"899" 201 205 "Ralph Nickleby"
"900" 205 206 "Kate Nickleby"
"901" 205 206 "Mrs Nickleby"
"902" 205 206 "Nicholas Nickleby"
"903" 206 208 "Kate Nickleby"
"904" 195 208 "Miss La Creevy"
"905" 206 208 "Mrs Nickleby"
"906" 204 208 "Smike"
"907" 176 209 "Lord Frederick Verisopht"
"908" 208 209 "Miss La Creevy"
"909" 181 209 "Mr Pluck"
"910" 190 209 "Mr Pyke"
"911" 205 209 "Ralph Nickleby"
"912" 189 209 "Sir Mulberry Hawk"
"913" 208 209 "Smike"
"914" 206 210 "Nicholas Nickleby"
"915" 209 210 "Ralph Nickleby"
"916" 209 210 "Sir Mulberry Hawk"
"917" 208 211 "Kate Nickleby"
"918" 209 211 "Lord Frederick Verisopht"
"919" 209 211 "Miss La Creevy"
"920" 208 211 "Mrs Nickleby"
"921" 210 211 "Nicholas Nickleby"
"922" 210 211 "Ralph Nickleby"
"923" 210 211 "Sir Mulberry Hawk"
"924" 209 211 "Smike"
"925" 187 211 "Wackford Squeers"
"926" 211 212 "Nicholas Nickleby"
"927" 211 212 "Smike"
"928" 211 212 "Wackford Squeers"
"929" 187 212 "Wackford SqueersJunior"
"930" 21 213 "Mr Snawley"
"931" 212 213 "Nicholas Nickleby"
"932" 212 213 "Wackford Squeers"
"933" 213 214 "Mr Snawley"
"934" 187 214 "Mrs Squeers"
"935" 213 214 "Nicholas Nickleby"
"936" 212 214 "Smike"
"937" 213 214 "Wackford Squeers"
"938" 167 215 "Fanny Squeers"
"939" 159 215 "John Browdie"
"940" 61 215 "Matilda Price"
"941" 214 215 "Smike"
"942" 214 215 "Wackford Squeers"
"943" 215 216 "Fanny Squeers"
"944" 215 216 "John Browdie"
"945" 215 216 "Matilda Price"
"946" 215 216 "Wackford Squeers"
"947" 212 216 "Wackford SqueersJunior"
"948" 216 217 "Fanny Squeers"
"949" 216 217 "John Browdie"
"950" 216 217 "Matilda Price"
"951" 215 217 "Smike"
"952" 216 217 "Wackford Squeers"
"953" 216 217 "Wackford SqueersJunior"
"954" 217 218 "John Browdie"
"955" 217 218 "Smike"
"956" 218 219 "John Browdie"
"957" 189 219 "Newman Noggs"
"958" 214 219 "Nicholas Nickleby"
"959" 218 219 "Smike"
"960" 217 219 "Wackford Squeers"
"961" 219 220 "John Browdie"
"962" 211 220 "Kate Nickleby"
"963" 211 220 "Mrs Nickleby"
"964" 219 220 "Newman Noggs"
"965" 219 220 "Nicholas Nickleby"
"966" 211 220 "Ralph Nickleby"
"967" 219 220 "Smike"
"968" 204 220 "Tim Linkinwater"
"969" 219 220 "Wackford Squeers"
"970" 204 221 "Charles Cheeryble"
"971" 204 221 "Edwin Cheeryble"
"972" 220 221 "Nicholas Nickleby"
"973" 220 221 "Tim Linkinwater"
"974" 221 222 "Edwin Cheeryble"
"975" 220 222 "Kate Nickleby"
"976" 221 222 "Nicholas Nickleby"
"977" 220 222 "Ralph Nickleby"
"978" 221 222 "Tim Linkinwater"
"979" 221 223 "Charles Cheeryble"
"980" 222 223 "Edwin Cheeryble"
"981" 220 223 "Newman Noggs"
"982" 222 223 "Nicholas Nickleby"
"983" 223 224 "Newman Noggs"
"984" 223 224 "Nicholas Nickleby"
"985" 167 224 "Ninetta Crummles"
"986" 224 225 "Newman Noggs"
"987" 224 225 "Nicholas Nickleby"
"988" 222 226 "Kate Nickleby"
"989" 220 226 "Mrs Nickleby"
"990" 225 226 "Nicholas Nickleby"
"991" 226 227 "Kate Nickleby"
"992" 226 227 "Mrs Nickleby"
"993" 220 227 "Smike"
"994" 227 228 "Kate Nickleby"
"995" 227 228 "Mrs Nickleby"
"996" 226 228 "Nicholas Nickleby"
"997" 228 229 "Kate Nickleby"
"998" 228 229 "Mrs Nickleby"
"999" 228 229 "Nicholas Nickleby"
"1000" 229 230 "Kate Nickleby"
"1001" 229 230 "Mrs Nickleby"
"1002" 220 232 "John Browdie"
"1003" 217 232 "Matilda Price"
"1004" 229 232 "Nicholas Nickleby"
"1005" 222 232 "Ralph Nickleby"
"1006" 217 233 "Fanny Squeers"
"1007" 232 233 "John Browdie"
"1008" 232 233 "Matilda Price"
"1009" 232 233 "Nicholas Nickleby"
"1010" 227 233 "Smike"
"1011" 220 233 "Wackford Squeers"
"1012" 233 234 "Fanny Squeers"
"1013" 233 234 "John Browdie"
"1014" 233 234 "Matilda Price"
"1015" 233 234 "Nicholas Nickleby"
"1016" 232 234 "Ralph Nickleby"
"1017" 233 234 "Wackford Squeers"
"1018" 234 235 "Fanny Squeers"
"1019" 234 235 "John Browdie"
"1020" 234 235 "Matilda Price"
"1021" 234 235 "Wackford Squeers"
"1022" 217 235 "Wackford SqueersJunior"
"1023" 235 236 "Fanny Squeers"
"1024" 235 236 "John Browdie"
"1025" 234 236 "Nicholas Nickleby"
"1026" 235 236 "Wackford Squeers"
"1027" 235 236 "Wackford SqueersJunior"
"1028" 236 237 "John Browdie"
"1029" 235 237 "Matilda Price"
"1030" 236 237 "Nicholas Nickleby"
"1031" 237 238 "John Browdie"
"1032" 237 238 "Matilda Price"
"1033" 237 238 "Nicholas Nickleby"
"1034" 223 239 "Edwin Cheeryble"
"1035" 238 239 "John Browdie"
"1036" 238 239 "Matilda Price"
"1037" 238 239 "Nicholas Nickleby"
"1038" 234 239 "Ralph Nickleby"
"1039" 222 239 "Tim Linkinwater"
"1040" 112 239 "Tom"
"1041" 223 240 "Charles Cheeryble"
"1042" 239 240 "Edwin Cheeryble"
"1043" 239 240 "Frank Cheeryble"
"1044" 239 240 "Nicholas Nickleby"
"1045" 239 240 "Ralph Nickleby"
"1046" 239 240 "Tim Linkinwater"
"1047" 230 241 "Kate Nickleby"
"1048" 230 241 "Mrs Nickleby"
"1049" 240 241 "Nicholas Nickleby"
"1050" 240 242 "Charles Cheeryble"
"1051" 240 242 "Edwin Cheeryble"
"1052" 240 242 "Frank Cheeryble"
"1053" 241 242 "Kate Nickleby"
"1054" 241 242 "Mrs Nickleby"
"1055" 241 242 "Nicholas Nickleby"
"1056" 233 242 "Smike"
"1057" 225 243 "Newman Noggs"
"1058" 240 243 "Ralph Nickleby"
"1059" 236 243 "Wackford Squeers"
"1060" 243 244 "Newman Noggs"
"1061" 243 244 "Ralph Nickleby"
"1062" 244 245 "Ralph Nickleby"
"1063" 184 246 "Madame Mantalini"
"1064" 183 246 "Miss Knag"
"1065" 242 246 "Nicholas Nickleby"
"1066" 245 246 "Ralph Nickleby"
"1067" 246 247 "Madame Mantalini"
"1068" 246 247 "Miss Knag"
"1069" 184 247 "Mr Mantalini"
"1070" 246 247 "Ralph Nickleby"
"1071" 247 248 "Madame Mantalini"
"1072" 247 248 "Miss Knag"
"1073" 247 248 "Mr Mantalini"
"1074" 244 248 "Newman Noggs"
"1075" 247 248 "Ralph Nickleby"
"1076" 243 248 "Wackford Squeers"
"1077" 239 249 "John Browdie"
"1078" 249 250 "John Browdie"
"1079" 242 250 "Kate Nickleby"
"1080" 239 250 "Matilda Price"
"1081" 242 250 "Mrs Nickleby"
"1082" 246 250 "Nicholas Nickleby"
"1083" 242 250 "Smike"
"1084" 250 251 "John Browdie"
"1085" 250 251 "Kate Nickleby"
"1086" 250 251 "Matilda Price"
"1087" 211 251 "Miss La Creevy"
"1088" 250 251 "Mrs Nickleby"
"1089" 250 251 "Nicholas Nickleby"
"1090" 248 251 "Ralph Nickleby"
"1091" 250 251 "Smike"
"1092" 240 251 "Tim Linkinwater"
"1093" 248 251 "Wackford Squeers"
"1094" 251 252 "John Browdie"
"1095" 251 252 "Kate Nickleby"
"1096" 214 252 "Mr Snawley"
"1097" 251 252 "Mrs Nickleby"
"1098" 251 252 "Nicholas Nickleby"
"1099" 251 252 "Ralph Nickleby"
"1100" 251 252 "Smike"
"1101" 251 252 "Wackford Squeers"
"1102" 252 253 "John Browdie"
"1103" 252 253 "Kate Nickleby"
"1104" 252 253 "Mr Snawley"
"1105" 252 253 "Mrs Nickleby"
"1106" 252 253 "Nicholas Nickleby"
"1107" 252 253 "Ralph Nickleby"
"1108" 252 253 "Smike"
"1109" 252 253 "Wackford Squeers"
"1110" 253 254 "John Browdie"
"1111" 253 254 "Kate Nickleby"
"1112" 251 254 "Matilda Price"
"1113" 253 254 "Mr Snawley"
"1114" 253 254 "Mrs Nickleby"
"1115" 253 254 "Nicholas Nickleby"
"1116" 253 254 "Ralph Nickleby"
"1117" 253 254 "Smike"
"1118" 253 254 "Wackford Squeers"
"1119" 236 254 "Wackford SqueersJunior"
"1120" 254 255 "Nicholas Nickleby"
"1121" 254 255 "Wackford Squeers"
"1122" 242 256 "Charles Cheeryble"
"1123" 242 256 "Edwin Cheeryble"
"1124" 255 256 "Nicholas Nickleby"
"1125" 254 256 "Ralph Nickleby"
"1126" 251 256 "Tim Linkinwater"
"1127" 256 257 "Charles Cheeryble"
"1128" 256 257 "Edwin Cheeryble"
"1129" 242 257 "Frank Cheeryble"
"1130" 256 257 "Nicholas Nickleby"
"1131" 256 257 "Tim Linkinwater"
"1132" 257 258 "Charles Cheeryble"
"1133" 257 258 "Edwin Cheeryble"
"1134" 257 258 "Frank Cheeryble"
"1135" 257 258 "Nicholas Nickleby"
"1136" 256 258 "Ralph Nickleby"
"1137" 257 258 "Tim Linkinwater"
"1138" 258 259 "Charles Cheeryble"
"1139" 258 259 "Edwin Cheeryble"
"1140" 258 259 "Nicholas Nickleby"
"1141" 259 260 "Nicholas Nickleby"
"1142" 260 261 "Madeline Bray"
"1143" 260 261 "Nicholas Nickleby"
"1144" 248 262 "Newman Noggs"
"1145" 258 262 "Ralph Nickleby"
"1146" 262 263 "Arthur Gride"
"1147" 262 263 "Newman Noggs"
"1148" 262 263 "Ralph Nickleby"
"1149" 263 264 "Arthur Gride"
"1150" 261 264 "Madeline Bray"
"1151" 263 264 "Ralph Nickleby"
"1152" 260 264 "Walter Bray"
"1153" 264 265 "Arthur Gride"
"1154" 264 265 "Madeline Bray"
"1155" 264 265 "Ralph Nickleby"
"1156" 265 266 "Arthur Gride"
"1157" 265 266 "Madeline Bray"
"1158" 263 266 "Newman Noggs"
"1159" 261 266 "Nicholas Nickleby"
"1160" 265 266 "Ralph Nickleby"
"1161" 264 266 "Walter Bray"
"1162" 266 267 "Arthur Gride"
"1163" 266 267 "Madeline Bray"
"1164" 266 267 "Ralph Nickleby"
"1165" 266 267 "Walter Bray"
"1166" 267 268 "Arthur Gride"
"1167" 267 268 "Ralph Nickleby"
"1168" 259 269 "Edwin Cheeryble"
"1169" 258 269 "Frank Cheeryble"
"1170" 267 269 "Madeline Bray"
"1171" 191 269 "Mr Crummles"
"1172" 266 269 "Nicholas Nickleby"
"1173" 169 269 "The Master Crummleses"
"1174" 258 269 "Tim Linkinwater"
"1175" 198 270 "Henrietta Petowker"
"1176" 166 270 "Miss Snevellicci"
"1177" 269 270 "Mr Crummles"
"1178" 167 270 "Mr Lillyvick"
"1179" 169 270 "Mrs Crummles"
"1180" 269 270 "Nicholas Nickleby"
"1181" 269 270 "Snittle Timberry"
"1182" 270 271 "Mr Crummles"
"1183" 270 271 "Mrs Crummles"
"1184" 270 271 "Nicholas Nickleby"
"1185" 270 271 "Snittle Timberry"
"1186" 271 272 "Mr Crummles"
"1187" 271 272 "Mrs Crummles"
"1188" 271 272 "Nicholas Nickleby"
"1189" 271 272 "Snittle Timberry"
"1190" 271 272 "The African Swallower"
"1191" 269 272 "Tim Linkinwater"
"1192" 272 273 "Mr Crummles"
"1193" 272 273 "Mrs Crummles"
"1194" 190 273 "Mrs Grudden"
"1195" 272 273 "Nicholas Nickleby"
"1196" 272 273 "Snittle Timberry"
"1197" 272 273 "The African Swallower"
"1198" 269 273 "The Master Crummleses"
"1199" 259 274 "Charles Cheeryble"
"1200" 269 274 "Edwin Cheeryble"
"1201" 254 274 "Kate Nickleby"
"1202" 269 274 "Madeline Bray"
"1203" 254 274 "Mr Snawley"
"1204" 254 274 "Mrs Nickleby"
"1205" 273 274 "Nicholas Nickleby"
"1206" 254 274 "Smike"
"1207" 272 274 "Tim Linkinwater"
"1208" 274 275 "Charles Cheeryble"
"1209" 269 275 "Frank Cheeryble"
"1210" 274 275 "Kate Nickleby"
"1211" 251 275 "Miss La Creevy"
"1212" 274 275 "Mrs Nickleby"
"1213" 274 275 "Nicholas Nickleby"
"1214" 274 275 "Smike"
"1215" 274 275 "Tim Linkinwater"
"1216" 275 276 "Frank Cheeryble"
"1217" 275 276 "Kate Nickleby"
"1218" 275 276 "Miss La Creevy"
"1219" 275 276 "Mrs Nickleby"
"1220" 275 276 "Nicholas Nickleby"
"1221" 275 276 "Smike"
"1222" 275 276 "Tim Linkinwater"
"1223" 276 277 "Frank Cheeryble"
"1224" 276 277 "Kate Nickleby"
"1225" 276 277 "Miss La Creevy"
"1226" 276 277 "Mrs Nickleby"
"1227" 276 277 "Tim Linkinwater"
"1228" 275 278 "Charles Cheeryble"
"1229" 277 278 "Frank Cheeryble"
"1230" 277 278 "Kate Nickleby"
"1231" 277 278 "Miss La Creevy"
"1232" 277 278 "Mrs Nickleby"
"1233" 276 278 "Nicholas Nickleby"
"1234" 277 278 "Tim Linkinwater"
"1235" 278 279 "Frank Cheeryble"
"1236" 278 279 "Kate Nickleby"
"1237" 278 279 "Miss La Creevy"
"1238" 278 279 "Mrs Nickleby"
"1239" 278 279 "Nicholas Nickleby"
"1240" 278 279 "Tim Linkinwater"
"1241" 279 280 "Kate Nickleby"
"1242" 279 280 "Nicholas Nickleby"
"1243" 276 280 "Smike"
"1244" 211 282 "Sir Mulberry Hawk"
"1245" 280 283 "Nicholas Nickleby"
"1246" 282 283 "Sir Mulberry Hawk"
"1247" 102 284 "Colonel Chowser"
"1248" 280 284 "Kate Nickleby"
"1249" 209 284 "Mr Pluck"
"1250" 209 284 "Mr Pyke"
"1251" 283 284 "Nicholas Nickleby"
"1252" 283 284 "Sir Mulberry Hawk"
"1253" 284 285 "Sir Mulberry Hawk"
"1254" 285 286 "Captain Adams"
"1255" 211 286 "Lord Frederick Verisopht"
"1256" 285 286 "Mr Westwood"
"1257" 285 286 "Sir Mulberry Hawk"
"1258" 268 287 "Arthur Gride"
"1259" 268 287 "Ralph Nickleby"
"1260" 287 288 "Arthur Gride"
"1261" 266 288 "Newman Noggs"
"1262" 287 288 "Peg Sliderskew"
"1263" 287 288 "Ralph Nickleby"
"1264" 288 289 "Arthur Gride"
"1265" 274 289 "Madeline Bray"
"1266" 288 289 "Newman Noggs"
"1267" 288 289 "Peg Sliderskew"
"1268" 274 290 "Edwin Cheeryble"
"1269" 246 290 "Mr Brooker"
"1270" 289 290 "Newman Noggs"
"1271" 284 290 "Nicholas Nickleby"
"1272" 288 290 "Ralph Nickleby"
"1273" 223 291 "Cecilia Bobster"
"1274" 290 291 "Newman Noggs"
"1275" 290 291 "Nicholas Nickleby"
"1276" 290 291 "Ralph Nickleby"
"1277" 289 292 "Arthur Gride"
"1278" 289 292 "Madeline Bray"
"1279" 291 292 "Newman Noggs"
"1280" 291 292 "Nicholas Nickleby"
"1281" 291 292 "Ralph Nickleby"
"1282" 199 292 "The Misses Kenwigses"
"1283" 292 293 "Arthur Gride"
"1284" 199 293 "Morleena Kenwigs"
"1285" 199 293 "Mr Kenwigs"
"1286" 199 293 "Mrs Kenwigs"
"1287" 292 293 "Newman Noggs"
"1288" 292 293 "Nicholas Nickleby"
"1289" 292 293 "Ralph Nickleby"
"1290" 293 294 "Morleena Kenwigs"
"1291" 293 294 "Mr Kenwigs"
"1292" 270 294 "Mr Lillyvick"
"1293" 293 294 "Newman Noggs"
"1294" 294 295 "Morleena Kenwigs"
"1295" 294 295 "Mr Kenwigs"
"1296" 294 295 "Mr Lillyvick"
"1297" 293 295 "Mrs Kenwigs"
"1298" 294 295 "Newman Noggs"
"1299" 292 295 "The Misses Kenwigses"
"1300" 270 296 "Henrietta Petowker"
"1301" 295 296 "Morleena Kenwigs"
"1302" 295 296 "Mr Kenwigs"
"1303" 295 296 "Mr Lillyvick"
"1304" 295 296 "Mrs Kenwigs"
"1305" 295 296 "Newman Noggs"
"1306" 293 298 "Arthur Gride"
"1307" 292 298 "Madeline Bray"
"1308" 293 298 "Nicholas Nickleby"
"1309" 293 298 "Ralph Nickleby"
"1310" 298 299 "Madeline Bray"
"1311" 298 299 "Nicholas Nickleby"
"1312" 267 299 "Walter Bray"
"1313" 298 300 "Arthur Gride"
"1314" 299 300 "Madeline Bray"
"1315" 299 300 "Nicholas Nickleby"
"1316" 299 300 "Walter Bray"
"1317" 300 301 "Arthur Gride"
"1318" 300 301 "Madeline Bray"
"1319" 300 301 "Nicholas Nickleby"
"1320" 289 301 "Peg Sliderskew"
"1321" 301 302 "Arthur Gride"
"1322" 301 302 "Peg Sliderskew"
"1323" 298 302 "Ralph Nickleby"
"1324" 302 303 "Arthur Gride"
"1325" 301 303 "Madeline Bray"
"1326" 301 303 "Nicholas Nickleby"
"1327" 302 303 "Ralph Nickleby"
"1328" 303 304 "Arthur Gride"
"1329" 303 304 "Madeline Bray"
"1330" 303 304 "Nicholas Nickleby"
"1331" 302 304 "Peg Sliderskew"
"1332" 304 305 "Arthur Gride"
"1333" 304 305 "Nicholas Nickleby"
"1334" 304 305 "Peg Sliderskew"
"1335" 303 305 "Ralph Nickleby"
"1336" 305 306 "Arthur Gride"
"1337" 304 306 "Madeline Bray"
"1338" 305 306 "Ralph Nickleby"
"1339" 300 306 "Walter Bray"
"1340" 306 307 "Arthur Gride"
"1341" 284 307 "Kate Nickleby"
"1342" 306 307 "Madeline Bray"
"1343" 305 307 "Nicholas Nickleby"
"1344" 306 307 "Ralph Nickleby"
"1345" 307 308 "Arthur Gride"
"1346" 307 308 "Kate Nickleby"
"1347" 307 308 "Madeline Bray"
"1348" 307 308 "Nicholas Nickleby"
"1349" 307 308 "Ralph Nickleby"
"1350" 308 309 "Arthur Gride"
"1351" 308 309 "Kate Nickleby"
"1352" 308 309 "Madeline Bray"
"1353" 308 309 "Nicholas Nickleby"
"1354" 308 309 "Ralph Nickleby"
"1355" 278 310 "Charles Cheeryble"
"1356" 290 310 "Edwin Cheeryble"
"1357" 309 310 "Kate Nickleby"
"1358" 309 310 "Madeline Bray"
"1359" 279 310 "Mrs Nickleby"
"1360" 309 310 "Nicholas Nickleby"
"1361" 310 311 "Kate Nickleby"
"1362" 310 311 "Madeline Bray"
"1363" 310 311 "Mrs Nickleby"
"1364" 310 311 "Nicholas Nickleby"
"1365" 309 311 "Ralph Nickleby"
"1366" 279 312 "Frank Cheeryble"
"1367" 311 312 "Kate Nickleby"
"1368" 311 312 "Madeline Bray"
"1369" 311 312 "Mrs Nickleby"
"1370" 311 312 "Nicholas Nickleby"
"1371" 312 313 "Frank Cheeryble"
"1372" 312 313 "Kate Nickleby"
"1373" 312 313 "Madeline Bray"
"1374" 312 313 "Mrs Nickleby"
"1375" 312 313 "Nicholas Nickleby"
"1376" 280 313 "Smike"
"1377" 310 314 "Charles Cheeryble"
"1378" 310 314 "Edwin Cheeryble"
"1379" 313 314 "Frank Cheeryble"
"1380" 313 314 "Kate Nickleby"
"1381" 313 314 "Mrs Nickleby"
"1382" 313 314 "Nicholas Nickleby"
"1383" 311 314 "Ralph Nickleby"
"1384" 313 314 "Smike"
"1385" 279 314 "Tim Linkinwater"
"1386" 314 315 "Nicholas Nickleby"
"1387" 309 316 "Arthur Gride"
"1388" 315 316 "Nicholas Nickleby"
"1389" 314 316 "Ralph Nickleby"
"1390" 316 317 "Arthur Gride"
"1391" 305 317 "Peg Sliderskew"
"1392" 316 317 "Ralph Nickleby"
"1393" 296 318 "Newman Noggs"
"1394" 317 318 "Ralph Nickleby"
"1395" 255 318 "Wackford Squeers"
"1396" 274 319 "Mr Snawley"
"1397" 214 319 "Mrs Squeers"
"1398" 316 319 "Nicholas Nickleby"
"1399" 318 319 "Ralph Nickleby"
"1400" 314 319 "Smike"
"1401" 318 319 "Wackford Squeers"
"1402" 318 320 "Newman Noggs"
"1403" 319 320 "Nicholas Nickleby"
"1404" 317 320 "Peg Sliderskew"
"1405" 319 320 "Ralph Nickleby"
"1406" 319 320 "Wackford Squeers"
"1407" 41 322 "Cobbey"
"1408" 319 322 "Mrs Squeers"
"1409" 320 322 "Peg Sliderskew"
"1410" 320 322 "Ralph Nickleby"
"1411" 320 322 "Wackford Squeers"
"1412" 322 323 "Mrs Squeers"
"1413" 322 323 "Peg Sliderskew"
"1414" 322 323 "Wackford Squeers"
"1415" 317 324 "Arthur Gride"
"1416" 323 324 "Peg Sliderskew"
"1417" 322 324 "Ralph Nickleby"
"1418" 323 324 "Wackford Squeers"
"1419" 324 325 "Arthur Gride"
"1420" 314 325 "Frank Cheeryble"
"1421" 320 325 "Newman Noggs"
"1422" 324 325 "Peg Sliderskew"
"1423" 324 325 "Wackford Squeers"
"1424" 325 326 "Frank Cheeryble"
"1425" 325 326 "Newman Noggs"
"1426" 325 326 "Peg Sliderskew"
"1427" 325 326 "Wackford Squeers"
"1428" 314 327 "Kate Nickleby"
